id	gene_ontology_i_ds
g4889	GO:0000122; GO:0000278; GO:0000976; GO:0000977; GO:0000978; GO:0001227; GO:0003700; GO:0005634; GO:0005654; GO:0005730; GO:0006325; GO:0008168; GO:0010468; GO:0016575; GO:0016604; GO:0043565; GO:0045892; GO:0045944; GO:0046872; GO:0051567; GO:0140297; GO:1903053; GO:1990830
g6018	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g9135	GO:0003964
g8477	GO:0004674; GO:0004679; GO:0004691; GO:0004712; GO:0005524; GO:0005634; GO:0005829; GO:0005886; GO:0006468; GO:0007314; GO:0007317; GO:0007448; GO:0007476; GO:0007615; GO:0007622; GO:0008103; GO:0008355; GO:0008359; GO:0010628; GO:0010737; GO:0019933; GO:0030425; GO:0032436; GO:0035332; GO:0040040; GO:0042981; GO:0043005; GO:0043025; GO:0044297; GO:0045187; GO:0045879; GO:0045880; GO:0046823; GO:0048477; GO:0048682; GO:0050804; GO:0071361; GO:0106310; GO:2000249
g4837	GO:0003964; GO:0006313
g545	GO:0003964; GO:0006313
g8968	GO:0005634; GO:0005737; GO:0006302; GO:0006325; GO:0006915; GO:0007095; GO:0010212; GO:0031593; GO:0045739; GO:0051301; GO:0070531; GO:0070552
g6889	GO:0003677; GO:0003729; GO:0005634; GO:0005737; GO:0090263; GO:1990904
g7579	GO:0005200; GO:0005516; GO:0005546; GO:0005886; GO:0007026; GO:0007274; GO:0007399; GO:0007409; GO:0007411; GO:0008017; GO:0008091; GO:0016199; GO:0016328; GO:0030036; GO:0030054; GO:0030424; GO:0030506; GO:0030864; GO:0031594; GO:0042062; GO:0042995; GO:0045169; GO:0045170; GO:0048666; GO:0048790; GO:0050807; GO:0051015; GO:0051693; GO:0072499; GO:1903729
g8558	GO:0002244; GO:0005634; GO:0006260; GO:0006325; GO:0010468; GO:0016581; GO:0031101; GO:0035098; GO:0042393
g5748	GO:0003964; GO:0006313
g750	GO:0000287; GO:0003729; GO:0004743; GO:0005524; GO:0005634; GO:0005791; GO:0016301; GO:0030955; GO:1903672; GO:2000767
g3680	GO:0003964; GO:0046872
g3605	GO:0004753; GO:0005737; GO:0005739; GO:0019878; GO:0033512; GO:0047130; GO:0047131
g8542	GO:0005634; GO:0006260; GO:0007049; GO:0010468; GO:0016581; GO:0031497; GO:0033186; GO:0035098; GO:0042393
g5787	GO:0003964; GO:0006313
g2798	GO:0046872
g1647	GO:0003964
g5922	GO:0000062; GO:0003857; GO:0003988; GO:0004300; GO:0005739; GO:0005743; GO:0006635; GO:0009410; GO:0016507; GO:0016508; GO:0016509; GO:0032868; GO:0035965; GO:0042645; GO:0044877; GO:0051287; GO:0070403
g8016	GO:0003964
g8068	GO:0005654
g7794	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g6677	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g4612	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g2743	GO:0003964; GO:0006313
g8934	GO:0003964; GO:0006313
g6090	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g8092	GO:0000122; GO:0000978; GO:0000981; GO:0001227; GO:0005634; GO:0006355; GO:0044323; GO:0045665; GO:0046872; GO:0048387
g4704	GO:0000122; GO:0003677; GO:0003697; GO:0005634; GO:0005654; GO:0005700; GO:0006268; GO:0006338; GO:0006357; GO:0007379; GO:0008134; GO:0008301; GO:0008348; GO:0017025; GO:0017055; GO:0032502; GO:0035218; GO:0043388; GO:0045892
g6477	GO:0003964; GO:0006313
g7042	GO:0048188
g6479	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g6708	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g5744	GO:0003964; GO:0046872
g5239	GO:0003964; GO:0006313
g4141	GO:0003964; GO:0006313
g5576	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g4209	GO:0000030; GO:0004169; GO:0005783; GO:0016021; GO:0035269
g8793	GO:0003964; GO:0006313
g4759	GO:0003964; GO:0006313
g7945	GO:0004842; GO:0005085; GO:0005737; GO:0005794; GO:0005829; GO:0010507; GO:0016020; GO:0021702; GO:0031175; GO:0050885
g1501	GO:0003964
g6158	GO:0003964; GO:0006313
g4881	GO:0003680; GO:0003700; GO:0005634; GO:0005700; GO:0006355; GO:0006357; GO:0007455; GO:0007478; GO:0061040; GO:2000736
g897	GO:0003964; GO:0006313
g4804	GO:0005737; GO:0005829; GO:0007476; GO:0016324; GO:0035003; GO:0097352
g7320	GO:0003964; GO:0006313
g6091	GO:0000978; GO:0001228; GO:0003677; GO:0005634; GO:0006357; GO:0046872
g5709	GO:0003964; GO:0006313
g5696	GO:0000943; GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0004540; GO:0005524; GO:0005634; GO:0005737; GO:0006310; GO:0008233; GO:0015074; GO:0032197; GO:0046872
g4611	GO:0003964; GO:0006313
g6467	GO:0003964; GO:0006313
g2707	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g3459	GO:0003964
g7490	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g8424	GO:0003964; GO:0006313
g5668	GO:0002115; GO:0015279; GO:0016020; GO:0016021; GO:0030426
g2780	GO:0005925; GO:0007160; GO:0007229; GO:0007520; GO:0008305; GO:0009986; GO:0010710; GO:0016020; GO:0030027; GO:0030335; GO:0031623; GO:0032587; GO:0033627; GO:0038023; GO:0042470; GO:0045445; GO:0046872; GO:0046982; GO:0055037; GO:0071404; GO:1903078
g6344	GO:0003964; GO:0006313
g1282	GO:0003723; GO:0005525; GO:0005739; GO:0005743; GO:0006915; GO:0010941; GO:0032543; GO:0043457
g889	GO:0005634; GO:0005694; GO:0006357; GO:0043035; GO:0046872
g8721	GO:0000077; GO:0000723; GO:0002331; GO:0003677; GO:0003735; GO:0004674; GO:0004712; GO:0005524; GO:0005634; GO:0005737; GO:0005813; GO:0005840; GO:0006281; GO:0006412; GO:0006468; GO:0006974; GO:0006975; GO:0007094; GO:0008630; GO:0010212; GO:0016303; GO:0016572; GO:0018105; GO:0031410; GO:0046777; GO:0047485; GO:0071044; GO:0106310; GO:1904262
g7245	GO:0003964; GO:0006313
g2419	GO:0003964; GO:0006313
g5096	GO:0000030; GO:0005789; GO:0010804; GO:0016021
g428	GO:0003964; GO:0006313
g3096	GO:0003964; GO:0004190; GO:0004519; GO:0046872
g2784	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g340	GO:0003723; GO:0005737; GO:0006355; GO:0046872
g645	GO:0005887; GO:0007156; GO:0007162; GO:0007411; GO:0007416; GO:0007626; GO:0010842; GO:0030425; GO:0030426; GO:0042327; GO:0043025; GO:0045202; GO:0048813; GO:0048842; GO:0060060; GO:0060219; GO:0070593; GO:1990782; GO:1990890
g1362	GO:0003964
g4806	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g3191	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g2864	GO:0003964; GO:0006313
g8912	GO:0003964; GO:0006313
g4142	GO:0003964; GO:0006313
g8518	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g4775	GO:0003964
g7494	GO:0003677; GO:0005634; GO:0046872
g3472	GO:0005768; GO:0005769; GO:0007032; GO:0007409; GO:0015031; GO:0030041; GO:0048666; GO:0051125; GO:0060047; GO:0071203; GO:0140285
g3607	GO:0004753; GO:0004755; GO:0005737; GO:0019878; GO:0071944
g6595	GO:0000122; GO:0000977; GO:0000981; GO:0001227; GO:0001654; GO:0001700; GO:0005634; GO:0006357; GO:0007422; GO:0007423; GO:0007458; GO:0007526; GO:0042683; GO:0043565; GO:0045944; GO:0046872; GO:0048813
g3241	GO:0003964; GO:0006313
g605	GO:0003677; GO:0005634
g8052	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g4866	GO:0003964; GO:0006313
g7886	GO:0003964; GO:0006313
g3330	GO:0000381; GO:0003723; GO:0005654; GO:0005737; GO:0010608; GO:0035198; GO:0046872; GO:1903799
g1461	GO:0000398; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005681; GO:0005783; GO:0006397; GO:0071013; GO:1990904
g2367	GO:0003924; GO:0005525; GO:0005786; GO:0005829; GO:0006616; GO:0008312; GO:0016607; GO:0030593; GO:0030851; GO:0030942; GO:0031017
g789	GO:0003964
g6724	GO:0000122; GO:0000977; GO:0000981; GO:0001227; GO:0005634; GO:0006355; GO:0006357; GO:0008270; GO:0045892; GO:1990837
g4160	GO:0003964; GO:0006313
g6605	GO:0003964; GO:0006313
g392	GO:0006623; GO:0019538; GO:0019898; GO:0031902; GO:0045053
g885	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g1136	GO:0003964; GO:0006313
g7005	GO:0000122; GO:0000976; GO:0000978; GO:0000981; GO:0001227; GO:0001228; GO:0003700; GO:0005654; GO:0006355; GO:0042803; GO:0045944; GO:0046872
g1741	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g8942	GO:0003964; GO:0006313
g2453	GO:0003964; GO:0006313
g3924	GO:0000938; GO:0005829; GO:0006896; GO:0007041; GO:0010008; GO:0015031; GO:0019905; GO:0032456; GO:0042147; GO:0055037; GO:1990745
g4741	GO:0000118; GO:0003682; GO:0004407; GO:0005634; GO:0005737; GO:0006325; GO:0006357; GO:0007062; GO:0010629; GO:0019213; GO:0030544; GO:0031397; GO:0031647; GO:0032204; GO:0035984; GO:0045668; GO:0046872; GO:0051879; GO:0071922; GO:0160009; GO:1903496; GO:1904322; GO:2000616
g4410	GO:0003723; GO:0008033; GO:0008251; GO:0046872
g1967	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g2946	GO:0005829; GO:0031313; GO:0031901; GO:0031902; GO:0035014; GO:0043551; GO:0045022
g3708	GO:0005769; GO:0033263; GO:0034058; GO:0046872
g2123	GO:0000122; GO:0003682; GO:0003713; GO:0004842; GO:0005164; GO:0005737; GO:0005777; GO:0005829; GO:0008270; GO:0016235; GO:0031625; GO:0032088; GO:0035518; GO:0036353; GO:0042803; GO:0046600; GO:0048471; GO:0051091; GO:0051092; GO:0051865; GO:0061630; GO:0070842
g7023	GO:0000278; GO:0002177; GO:0003341; GO:0005524; GO:0005635; GO:0005737; GO:0005813; GO:0005868; GO:0005874; GO:0005881; GO:0005938; GO:0007018; GO:0007097; GO:0008090; GO:0008569; GO:0030175; GO:0030286; GO:0030424; GO:0031122; GO:0032388; GO:0033962; GO:0034063; GO:0043025; GO:0045505; GO:0051293; GO:0051301; GO:0051959; GO:0060236; GO:0072382; GO:0090235; GO:0120162; GO:1904115; GO:1905832
g1813	GO:0003677; GO:0003712; GO:0005654; GO:0006325; GO:0006357; GO:0006482; GO:0008270; GO:0032452; GO:0042752; GO:0048511; GO:0140680
g8173	GO:0000122; GO:0000977; GO:0000981; GO:0001227; GO:0005634; GO:0006357; GO:0046872
g6401	GO:0046872
g8417	GO:0003964; GO:0046872
g4901	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g6494	GO:0003824; GO:0005634; GO:0005737; GO:0006338
g2912	GO:0003964; GO:0006313
g6150	GO:0003964
g6726	GO:0000981; GO:0003677; GO:0005634; GO:0035282; GO:0046872
g8271	GO:0003964
g8910	GO:0003964; GO:0006313
g3779	GO:0003677; GO:0003729; GO:0005634; GO:0005737; GO:0090263; GO:1990904
g6548	GO:0005789; GO:0005829; GO:0005886; GO:0006699; GO:0015248; GO:0015485; GO:0016020; GO:0031901; GO:0031965; GO:0032374; GO:0032934; GO:0043231; GO:0097038
g5545	GO:0003964; GO:0006313
g4358	GO:0003964; GO:0006313
g165	GO:0000139; GO:0001537; GO:0008146; GO:0016021; GO:0016051; GO:0030166; GO:0030206; GO:0047756
g2596	GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017
g8834	GO:0003964; GO:0006313
g6525	GO:0003964; GO:0006313
g1140	GO:0005245; GO:0005891; GO:0006816; GO:0006936; GO:0016322; GO:0016323; GO:0016324; GO:0019722; GO:0034765; GO:0040011; GO:0042045; GO:0046872; GO:0070509; GO:0070588
g6513	GO:0003964
g7818	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g2474	GO:0003964; GO:0006313
g6996	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g7744	GO:0005789; GO:0016021; GO:0051604
g3837	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g2603	GO:0003964; GO:0006313
g5077	GO:0003964
g3830	GO:0000978; GO:0003700; GO:0005634; GO:0006357; GO:0046872; GO:1990837
g7880	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g498	GO:0003964; GO:0006313
g4996	GO:0003964; GO:0006313
g1622	GO:0003964; GO:0006313
g4555	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g615	GO:0003964; GO:0006313
g2040	GO:0003964
g8073	GO:0001708; GO:0001933; GO:0003755; GO:0005739; GO:0005783; GO:0005829; GO:0006457; GO:0006915; GO:0007224; GO:0010468; GO:0016020; GO:0021904; GO:0030176; GO:0030513; GO:0031966; GO:0032991; GO:0035264; GO:0035556; GO:0042802; GO:0043010; GO:0043066; GO:0044183; GO:0046872; GO:0097718
g8224	GO:0006021; GO:0008254; GO:0008934; GO:0012505; GO:0016021; GO:0016311; GO:0046854; GO:0046855; GO:0046872; GO:0052832; GO:0052833
g2026	GO:0003964
g5677	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g1133	GO:0004802; GO:0005737; GO:0030976; GO:0046872
g1127	GO:0000287; GO:0004802; GO:0005509; GO:0005777; GO:0005789; GO:0006098; GO:0009052; GO:0030246; GO:0030976; GO:0040008; GO:0042803; GO:0043231; GO:0046166; GO:0046390; GO:0048029
g2498	GO:0003964; GO:0006313
g1464	GO:0000398; GO:0003723; GO:0003729; GO:0005634; GO:0005654; GO:0005681; GO:0005783; GO:0006397; GO:0071013; GO:1990904
g3597	GO:0000086; GO:0000307; GO:0005634; GO:0005737; GO:0044843; GO:0051301
g8553	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g2017	GO:0000727; GO:0000785; GO:0003678; GO:0003697; GO:0005524; GO:0005634; GO:0006268; GO:0006270; GO:0006271; GO:0007049; GO:0016887; GO:0030174; GO:0042555; GO:0046872; GO:0071162
g6944	GO:0003964
g4682	GO:0003964
g5120	GO:0004056; GO:0005737; GO:0042450
g7515	GO:0003964; GO:0006313
g6376	GO:0005739; GO:0005747; GO:0008137; GO:0072593
g2210	GO:0000275; GO:0005743; GO:0005753; GO:0006754; GO:0009060; GO:0015986; GO:0033615; GO:0042776; GO:0044877; GO:0045259; GO:0045261; GO:0046034; GO:0046933; GO:1904638
g7179	GO:0000166; GO:0005741; GO:0008308; GO:0015288; GO:0046930
g5623	GO:0000275; GO:0005739; GO:0005756; GO:0015986; GO:0046933
g1676	GO:0003964; GO:0006313
g7514	GO:0001666; GO:0004028; GO:0004029; GO:0005737; GO:0005783; GO:0005829; GO:0005886; GO:0006081; GO:0006629; GO:0008106; GO:0008284; GO:0009410; GO:0014070; GO:0016021; GO:0016620; GO:0018479; GO:0051384; GO:0051591
g5019	GO:0005783
g2015	GO:0000727; GO:0000785; GO:0003678; GO:0003697; GO:0005524; GO:0005634; GO:0006268; GO:0006270; GO:0006271; GO:0007049; GO:0016887; GO:0030174; GO:0042555; GO:0046872; GO:0071162
g1728	GO:0003963; GO:0005524; GO:0005634; GO:0005654; GO:0006396
g1135	GO:0000287; GO:0004802; GO:0005509; GO:0005654; GO:0005777; GO:0005789; GO:0005829; GO:0006098; GO:0009052; GO:0016604; GO:0030976; GO:0031982; GO:0040008; GO:0042803; GO:0046166; GO:0046390; GO:0070062
g894	GO:0005777; GO:0016491
g8900	GO:0003682; GO:0003729; GO:0005634; GO:0005737; GO:0005847; GO:0005849; GO:0006378; GO:0006397; GO:0010608; GO:0030154; GO:0031124; GO:0031439; GO:0034451; GO:0035925; GO:0042382; GO:0042802; GO:0042803; GO:0042826; GO:0051262; GO:0051290; GO:0098789; GO:0110104; GO:1900365; GO:1990120; GO:2000738; GO:2000975
g1377	GO:0000390; GO:0000398; GO:0003723; GO:0003724; GO:0005524; GO:0005634; GO:0005654; GO:0005681; GO:0005829; GO:0006396; GO:0008380; GO:0016604; GO:0016887; GO:0042802; GO:0071007; GO:0071013
g8261	GO:0008250; GO:0012505; GO:0016021; GO:0018279
g7834	GO:0005743; GO:0006740; GO:0008746; GO:0016021; GO:0050661; GO:0051287; GO:0072593; GO:1902600
g769	GO:0000272; GO:0004563; GO:0006032; GO:0102148
g3526	GO:0003964; GO:0006313
g6045	GO:0004029; GO:0006068; GO:0043878
g8192	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g8877	GO:0004579; GO:0005783; GO:0005789; GO:0006487; GO:0006516; GO:0006986; GO:0008250; GO:0016021; GO:0018279; GO:0030433; GO:0032991; GO:0034998; GO:0043686; GO:0043687; GO:0046872
g7508	GO:0003964; GO:0006313
g4195	GO:0000122; GO:0000413; GO:0003755; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005739; GO:0006457; GO:0006915; GO:0006979; GO:0008134; GO:0015031; GO:0016018; GO:0019899; GO:0030331; GO:0030544; GO:0031072; GO:0034389; GO:0043065; GO:0043066; GO:0045070; GO:0050714; GO:0051879; GO:0051881; GO:0061077; GO:0065003; GO:0071492
g892	GO:0001533; GO:0001932; GO:0005080; GO:0005634; GO:0005737; GO:0005819; GO:0006469; GO:0008426; GO:0009615; GO:0030018; GO:0032731; GO:0032760; GO:0035556; GO:0038033; GO:0042802; GO:0042803; GO:0043122; GO:0043536; GO:0044183; GO:0045766; GO:0061077; GO:0061629; GO:0099641; GO:1902176; GO:1904115
g1785	GO:0004930; GO:0005886; GO:0005919; GO:0007186; GO:0007419; GO:0008366; GO:0016021; GO:0019991; GO:0030866; GO:0035095; GO:0048148; GO:0048149; GO:0060857
g4552	GO:0003964
g8299	GO:0003924; GO:0005525; GO:0005737; GO:0007249
g8880	GO:0004579; GO:0005783; GO:0005789; GO:0006487; GO:0006516; GO:0006986; GO:0008250; GO:0016021; GO:0018279; GO:0030433; GO:0032991; GO:0034998; GO:0043686; GO:0043687; GO:0046872
g7070	GO:0005739; GO:0005741; GO:0006119; GO:0007005
g7363	GO:0000139; GO:0005789; GO:0016021; GO:0016192; GO:0033116
g1393	GO:0003323; GO:0004674; GO:0004676; GO:0004712; GO:0005158; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0005925; GO:0006468; GO:0006469; GO:0006972; GO:0007173; GO:0010518; GO:0010594; GO:0010667; GO:0014069; GO:0016004; GO:0016477; GO:0018105; GO:0018107; GO:0019722; GO:0019901; GO:0030512; GO:0031410; GO:0032148; GO:0032869; GO:0034122; GO:0035556; GO:0042995; GO:0043122; GO:0043204; GO:0043274; GO:0043304; GO:0043524; GO:0043536; GO:0045766; GO:0048041; GO:0051281; GO:0071364; GO:0097191; GO:0106310; GO:1903078; GO:1903672; GO:1905564; GO:1990416; GO:2000352
g5939	GO:0005113; GO:0005634; GO:0005815; GO:0005829; GO:0007049; GO:0051301
g7003	GO:0003677; GO:0003729; GO:0005634; GO:0005737; GO:0090263; GO:1990904
g5119	GO:0000050; GO:0004056; GO:0005829; GO:0006526; GO:0042450; GO:0045429
g3835	GO:0003964; GO:0046872
g8248	GO:0004332; GO:0005829; GO:0006096; GO:0007498; GO:0030018; GO:0030388; GO:0031430; GO:0042593
g3205	GO:0005315; GO:0031305; GO:0035435; GO:1990547
g427	GO:0005576; GO:0005770; GO:0006623; GO:0009267; GO:0009630; GO:0016236; GO:0030897; GO:0034058
g6670	GO:0005085; GO:0016021; GO:0030036; GO:0030658; GO:0032012
g1721	GO:0000724; GO:0005737; GO:0031297; GO:0042393; GO:0043596
g5619	GO:0000123; GO:0000723; GO:0002151; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005783; GO:0005844; GO:0006275; GO:0006281; GO:0006310; GO:0006338; GO:0006464; GO:0008266; GO:0010521; GO:0030425; GO:0031011; GO:0033044; GO:0034046; GO:0042766; GO:0043204; GO:0043981; GO:0043982; GO:0043984; GO:0044545; GO:0045739; GO:0045893; GO:0045944; GO:0045995; GO:0051571; GO:0051726; GO:0051974; GO:0060382; GO:0071339; GO:1900095; GO:1904357; GO:1904507; GO:1904751
g1625	GO:0000307; GO:0006355; GO:0007346; GO:0008283; GO:0019005; GO:0019901; GO:0042393; GO:0043130; GO:0044772; GO:0051301; GO:0061575
g5498	GO:0001894; GO:0005391; GO:0005524; GO:0005634; GO:0005737; GO:0005886; GO:0005890; GO:0005918; GO:0006812; GO:0006883; GO:0007268; GO:0007605; GO:0007626; GO:0007630; GO:0008340; GO:0008344; GO:0009266; GO:0009612; GO:0016323; GO:0016887; GO:0019991; GO:0030007; GO:0035158; GO:0035159; GO:0036376; GO:0045202; GO:0050905; GO:0051124; GO:0060439; GO:1902600; GO:1990573
g2860	GO:0001540; GO:0001666; GO:0002088; GO:0005198; GO:0005212; GO:0005576; GO:0005634; GO:0005737; GO:0005739; GO:0005794; GO:0005829; GO:0005886; GO:0006457; GO:0007021; GO:0007517; GO:0008017; GO:0008092; GO:0009986; GO:0010259; GO:0010629; GO:0010941; GO:0014069; GO:0015630; GO:0030018; GO:0030308; GO:0030424; GO:0031109; GO:0031333; GO:0031430; GO:0031674; GO:0032355; GO:0032387; GO:0032432; GO:0032991; GO:0042542; GO:0042802; GO:0042803; GO:0043010; GO:0043066; GO:0043154; GO:0043197; GO:0043204; GO:0043209; GO:0043292; GO:0044877; GO:0045202; GO:0045892; GO:0046872; GO:0050821; GO:0051082; GO:0051403; GO:0060561; GO:0071480; GO:0097060; GO:0097512; GO:1905907; GO:2000378
g6017	GO:0001523; GO:0001758; GO:0004029; GO:0005829; GO:0009449; GO:0018479; GO:0019145; GO:0030392; GO:0030424; GO:0036438; GO:0042572; GO:0043878; GO:0045202; GO:0051287; GO:0106373; GO:0110095
g8262	GO:0006487; GO:0008250; GO:0016021; GO:0018279
g945	GO:0003964
g6043	GO:0005737; GO:0009058; GO:0016779
g3561	GO:0004888; GO:0005887; GO:0007165; GO:0007268; GO:0007271; GO:0022848; GO:0030594; GO:0034220; GO:0035094; GO:0042391; GO:0043005; GO:0045202; GO:0045211; GO:0050877
g9017	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g2945	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g1601	GO:0003964; GO:0006313
g7674	GO:0001527; GO:0001890; GO:0005179; GO:0005201; GO:0005509; GO:0005576; GO:0005615; GO:0009653; GO:0030023; GO:0030326; GO:0030501; GO:0031012; GO:0035583; GO:0042593; GO:0043010; GO:0045669; GO:0048048; GO:0060346; GO:0062023; GO:1901163
g7284	GO:0003713; GO:0003723; GO:0004518; GO:0004519; GO:0004521; GO:0005634; GO:0005737; GO:0005829; GO:0006402; GO:0010564; GO:0010587; GO:0016442; GO:0031047; GO:0042470; GO:0097433; GO:1905172
g7364	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g4917	GO:0001843; GO:0005096; GO:0005634; GO:0005737; GO:0005764; GO:0005794; GO:0005829; GO:0006469; GO:0006606; GO:0006897; GO:0007507; GO:0008104; GO:0008285; GO:0014067; GO:0014069; GO:0016020; GO:0016192; GO:0016239; GO:0019902; GO:0030100; GO:0030178; GO:0031267; GO:0032007; GO:0033596; GO:0042803; GO:0043276; GO:0043491; GO:0043547; GO:0046626; GO:0046627; GO:0048009; GO:0048471; GO:0050918; GO:0051056; GO:0051726; GO:0051879; GO:0051898; GO:1901525
g7619	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g5877	GO:0000776; GO:0003677; GO:0003682; GO:0005524; GO:0005634; GO:0006281; GO:0007062; GO:0007064; GO:0008278; GO:0009314; GO:0016363; GO:0016887; GO:0019827; GO:0030893; GO:0034991; GO:0036033; GO:0046982; GO:0051301; GO:0051321; GO:0072423; GO:0090307; GO:0097431
g101	GO:0004334; GO:0006559; GO:0006572; GO:0008219; GO:0046872; GO:1902000
g159	GO:0003964; GO:0006313
g5405	GO:0000287; GO:0004774; GO:0004775; GO:0004776; GO:0005524; GO:0005739; GO:0006099; GO:0006104; GO:0006105; GO:0042709; GO:0043209
g2502	GO:0003964
g2594	GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017
g7835	GO:0001933; GO:0005739; GO:0005743; GO:0006740; GO:0008746; GO:0010918; GO:0016021; GO:0032364; GO:0043066; GO:0045454; GO:0050661; GO:0051287; GO:0072593; GO:0098869; GO:1902600; GO:1903285
g7443	GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004519; GO:0005737; GO:0006310; GO:0015074; GO:0046872
g8731	GO:0003964; GO:0006313
g7678	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g5194	GO:0005201; GO:0005581; GO:0005615; GO:0005886; GO:0016021; GO:0030198; GO:0031012
g4632	GO:0003729; GO:0005829; GO:0007281; GO:0008236; GO:0016579; GO:0019099; GO:0032877; GO:0048477; GO:0061060; GO:0070536; GO:0101005; GO:2000738
g9131	GO:0003964; GO:0006313
g1652	GO:0000014; GO:0003676; GO:0004519; GO:0004521; GO:0005634; GO:0005743; GO:0006309; GO:0008409; GO:0046872
g1322	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g5917	GO:0000062; GO:0003857; GO:0003985; GO:0004300; GO:0005739; GO:0005743; GO:0006635; GO:0009410; GO:0016507; GO:0016508; GO:0016509; GO:0032868; GO:0035965; GO:0042645; GO:0044877; GO:0070403
